Student_ID,Age,Gender,Lifestyle_Habits,Day,Sleep_Hours,Stress_Level,Study_Hours,Screen_Time_Post_10PM,Physical_Activity_Minutes,Mood_Score,Sleep_Debt,Stress_Per_Study_Hour,Burnout_Risk_Score,Overall_Wellbeing_Score,Sleep_Quality_Score,Mental_Fatigue_Score
S00714_D182,23,Male,Gym Goer,182,6.718717868700856,8,4.574702876438088,3.5164104737698527,22,4.976744919374655,3.0765429388518264,1.75,6.1,-1.12,6.54,5.56
S00714_D365,23,Male,Gym Goer,365,8.266052323289006,5,5.931255807139649,1.7690186032615176,24,5.00633540602518,2.57753034525916,0.84,2.57,2.44,7.92,3.78
S00715_D003,23,Female,Energy Drink Addict,3,6.8675518229897925,6,4.5598466818954835,1.6784641379887328,36,6.618502513038239,1.6600072803746613,1.32,1.04,5.58,6.6,2.21
S00715_D007,23,Female,Energy Drink Addict,7,5.8859539860983885,4,5.423572368187564,2.0499375149315266,80,7.41927506286812,2.6749349498796766,0.74,-0.74,8.16,5.5,0.92
S00715_D014,23,Female,Energy Drink Addict,14,5.199180495034401,2,3.682890938425415,4.709432899946864,60,7.895063474402226,2.2159093951618756,0.54,-3.68,11.58,4.98,-0.79
S00715_D021,23,Female,Energy Drink Addict,21,5.877211146088216,5,1.8442774562063518,3.1940230176518183,65,5.29294930052066,2.5054417252584167,2.71,2.21,3.08,5.56,3.46
S00715_D030,23,Female,Energy Drink Addict,30,7.798330857488735,2,3.781113096244805,1.5343874004658302,38,6.757988076389944,2.5544585904512855,0.53,-2.2,8.96,7.43,0.52
S00715_D045,23,Female,Energy Drink Addict,45,4.256469501466018,7,6.335084059570636,4.046199396530508,55,1.6211659846170372,1.6148449577056658,1.1,6.99,-5.37,4.16,7.68
S00715_D090,23,Female,Energy Drink Addict,90,6.8421520849063295,2,2.8883198384793407,2.0123136751216535,23,5.486139651117159,2.7407391988882424,0.69,-0.75,6.24,6.64,1.88
S00715_D182,23,Female,Energy Drink Addict,182,5.700842908074571,9,2.576214729066486,3.3811097027657446,71,4.239839825740486,3.852509028685228,3.49,8.61,-4.37,5.38,7.19
S00715_D365,23,Female,Energy Drink Addict,365,6.184062890513424,5,4.342852106152067,2.434280137680104,38,1.4758019406259821,2.667637346863934,1.15,6.19,-4.71,5.98,7.36
S00716_D003,23,Other,Night Owl,3,4.6318831474861035,1,5.413750700743269,2.110166692412755,68,5.145676504624797,1.7335984055748432,0.18,-2.41,7.56,4.43,1.22
S00716_D007,23,Other,Night Owl,7,4.851880040873169,2,2.146501037491712,4.040990917774501,42,5.1897824020055054,2.5067460683857186,0.93,-0.68,5.87,4.76,2.07
S00716_D014,23,Other,Night Owl,14,7.704437246694983,6,5.677948130498926,2.7041397097440933,51,3.014994417541878,1.7554425867787768,1.06,4.74,-1.73,7.28,5.86
S00716_D021,23,Other,Night Owl,21,5.28695268381046,7,1.0988722071983172,2.6934936502350943,36,7.091054228681145,2.190259614639983,6.37,2.1,4.99,5.18,2.5
S00716_D030,23,Other,Night Owl,30,7.013872341177892,6,4.42392011916833,2.9236201756481917,65,4.884765676789354,1.548851315602553,1.36,2.66,2.22,6.59,3.89
S00716_D045,23,Other,Night Owl,45,6.402752099021717,3,5.239372302078098,3.1442745686184495,48,1.2772009565295903,3.0924063502015104,0.57,4.82,-3.54,6.12,6.77
S00716_D090,23,Other,Night Owl,90,5.082559850641223,4,7.306541816132248,3.0220321713759497,65,4.416011046877277,2.2313175396965996,0.55,1.82,2.6,4.85,3.7
S00716_D182,23,Other,Night Owl,182,6.298284130902267,9,3.172652389462651,2.763838222891352,58,5.372171712557965,2.2391653502849542,2.84,5.87,-0.5,5.98,5.25
S00716_D365,23,Other,Night Owl,365,7.067918940425574,8,5.1531596008997305,2.837504137904874,38,2.5387619686929295,1.8542611684061623,1.55,7.32,-4.78,6.77,7.39
S00717_D003,25,Male,Smoker,3,5.852733564074144,7,3.8734830964538807,3.138713285461552,49,6.1478800032291625,2.1310130245451413,1.81,2.98,3.17,5.62,3.42
S00717_D007,25,Male,Smoker,7,6.293087760857795,5,3.1841274457638145,1.1103218144493323,31,4.417893145314177,2.1976356914284616,1.57,2.78,1.64,6.11,4.18
S00717_D014,25,Male,Smoker,14,6.098362165259776,6,1.4348248773773777,1.9355656133602173,85,5.340339706460615,2.659523661852189,4.18,3.32,2.02,5.66,3.99
S00717_D021,25,Male,Smoker,21,6.128024750022339,3,4.781667346065943,4.058658847668612,8,3.3586843948434684,2.087932901451963,0.63,1.73,1.63,6.08,4.19
S00717_D030,25,Male,Smoker,30,8.444193910970872,5,4.097424335529925,2.926964485283527,40,4.634592414041681,2.6065698765392016,1.22,2.97,1.66,8.0,4.17
S00717_D045,25,Male,Smoker,45,5.370144283337185,6,6.217896201242916,2.772621192586194,45,5.7999022612486435,3.1573843856764325,0.96,3.36,2.44,5.21,3.78
S00717_D090,25,Male,Smoker,90,8.218875103418684,5,3.2445419583494486,2.135032731168345,58,2.6016590040677365,2.65201556795612,1.54,5.05,-2.45,7.71,6.22
S00717_D182,25,Male,Smoker,182,6.01861638173532,10,4.386952981708153,0.768019068227674,27,5.017991819044049,2.4185030808715853,2.28,7.4,-2.38,5.88,6.19
S00717_D365,25,Male,Smoker,365,5.155433987941842,8,5.434485496433966,3.429828028172916,42,1.0,2.2402082457723367,1.47,9.24,-8.24,5.03,9.12
S00718_D003,23,Male,Occasional Drinker,3,5.633442803127862,4,3.210329727506271,3.338183458651151,36,7.147593459890811,1.0695991262475735,1.25,-2.08,9.23,5.49,0.39
S00718_D007,23,Male,Occasional Drinker,7,6.190877975111142,6,2.103714586467176,1.696037519754947,72,6.624067096712974,0.8064684421929406,2.85,0.18,6.44,5.81,1.78
S00718_D014,23,Male,Occasional Drinker,14,5.340503264100145,9,4.0868573143327795,2.210519398181333,55,6.623296985745845,2.0148503929409536,2.2,4.39,2.23,5.13,3.88
S00718_D021,23,Male,Occasional Drinker,21,5.772779704696267,7,5.697169373246908,1.9641180430447194,56,5.50923113083747,1.9761310084322663,1.23,3.47,2.04,5.52,3.98
S00718_D030,23,Male,Occasional Drinker,30,7.2826922171116655,7,6.124139954169856,3.923372607208818,75,4.379749680683789,2.5832461221438625,1.14,5.2,-0.82,6.78,5.41
S00718_D045,23,Male,Occasional Drinker,45,7.299899221762281,6,5.7567111378701465,4.551417191366223,16,7.779330962823608,2.021717998573666,1.04,0.24,7.54,7.09,1.23
S00718_D090,23,Male,Occasional Drinker,90,6.306419497996841,8,4.06368489276697,3.073822907172392,35,4.65468163369908,1.6807399549056066,1.97,5.03,-0.38,6.1,5.19
S00718_D182,23,Male,Occasional Drinker,182,6.30903924095614,4,2.6766007370319596,2.498260147891796,0,3.1739997861953517,1.7762175233531305,1.49,2.6,0.57,6.28,4.71
S00718_D365,23,Male,Occasional Drinker,365,5.90639926293844,5,3.3148630562527615,3.7014177306050726,4,2.1313477406633643,2.5757059868004455,1.51,5.44,-3.31,5.9,6.65
S00719_D003,21,Female,Gym Goer,3,6.104910263280164,5,6.109713971649423,3.0271168959384465,73,7.188197796157636,0.8295785614198611,0.82,-1.36,8.55,5.73,0.73
S00719_D007,21,Female,Gym Goer,7,7.203290711412848,9,3.893685677847028,1.3771757385999122,64,4.781357972007519,2.339875239204295,2.31,6.56,-1.78,6.76,5.89
S00719_D014,21,Female,Gym Goer,14,6.046072069704732,9,4.459920289186389,2.7799982011747275,63,4.855328682262251,2.4706792578438694,2.02,6.62,-1.76,5.73,5.88
S00719_D021,21,Female,Gym Goer,21,6.906345683700989,8,4.593309056182563,3.3315287507167963,41,3.663704564729163,1.4305551844019475,1.74,5.77,-2.11,6.61,6.05
S00719_D030,21,Female,Gym Goer,30,6.4709639358101185,1,7.094649712702717,1.9406835334658354,50,5.334980446198213,2.221415580427363,0.14,-2.11,7.44,6.17,1.28
S00719_D045,21,Female,Gym Goer,45,7.364897780241767,7,5.408524738580846,3.164587751450811,46,5.110892749286266,2.6221715132508656,1.29,4.51,0.6,7.0,4.7
S00719_D090,21,Female,Gym Goer,90,7.449354234754601,6,5.511875578685636,1.2469898732886704,23,3.4255208306580296,2.1278504268671754,1.09,4.7,-1.27,7.19,5.64
S00719_D182,21,Female,Gym Goer,182,5.795086909422154,9,4.23883371717156,2.6231007427966833,33,3.140385094165243,2.7369487412577302,2.12,8.6,-5.46,5.65,7.73
S00719_D365,21,Female,Gym Goer,365,6.5115829090334865,10,4.584452442854662,3.7267666477552726,33,5.595626933895198,2.476326425947726,2.18,6.88,-1.28,6.3,5.64
S00720_D003,22,Other,Occasional Drinker,3,5.867517137539233,10,6.350896862448062,1.548766812976199,30,5.851881827412882,1.7506098011612696,1.57,5.9,-0.05,5.73,5.02
S00720_D007,22,Other,Occasional Drinker,7,6.844054475180043,5,3.2431106042335074,1.904227017741733,31,4.5417136328151635,1.3796091573401021,1.54,1.84,2.7,6.6,3.65
S00720_D014,22,Other,Occasional Drinker,14,6.566858278978093,5,7.45664460047403,2.29328388378884,44,4.630931892758132,2.4382675813678722,0.67,2.81,1.82,6.29,4.09
S00720_D021,22,Other,Occasional Drinker,21,6.376582236094741,7,3.8417785849440955,2.901424699605914,29,7.797736705729518,2.0086786350319312,1.82,1.21,6.59,6.19,1.71
S00720_D030,22,Other,Occasional Drinker,30,4.733870251482841,9,1.4935836203341681,3.2714847076784626,19,4.008161453055455,2.1267812721349624,6.03,7.12,-3.11,4.77,6.56
S00720_D045,22,Other,Occasional Drinker,45,4.482697063468376,7,3.7598428250669107,3.0905196097798986,22,6.637725928426844,2.4558590514857923,1.86,2.82,3.82,4.52,3.09
S00720_D090,22,Other,Occasional Drinker,90,6.9038171268210515,7,5.8377176619749545,3.5393197054929857,41,5.205066756563194,1.7711256316973298,1.2,3.57,1.64,6.61,4.18
S00720_D182,22,Other,Occasional Drinker,182,4.903399710307998,7,3.7740681159316765,2.3606299335802605,31,2.613694081785612,2.8401619845775947,1.85,7.23,-4.62,4.86,7.31
S00720_D365,22,Other,Occasional Drinker,365,6.027321146461276,4,5.0906513931132675,2.4764891326982204,20,1.8586251759808023,3.2030625854886656,0.79,5.34,-3.48,5.92,6.74
S00721_D003,19,Other,Non-Smoker,3,5.5025128415109394,6,5.138813127608348,2.17731207762705,61,7.918021217276432,1.5773740808778016,1.17,-0.34,8.26,5.25,0.87
S00721_D007,19,Other,Non-Smoker,7,7.048242001496057,3,3.09971632400406,0.0,61,7.5689330429881085,1.7986549446568363,0.97,-2.77,10.34,6.64,-0.17
S00721_D014,19,Other,Non-Smoker,14,6.077858881841941,8,5.42719036543172,1.4157309839793042,64,8.52964013660339,1.4207952857396067,1.47,0.89,7.64,5.75,1.18
S00721_D021,19,Other,Non-Smoker,21,7.4545045279476945,6,4.037236037643601,2.221896337968376,43,5.926708631591534,2.7574947259028146,1.49,2.83,3.1,7.09,3.45
S00721_D030,19,Other,Non-Smoker,30,7.4777982110509456,5,4.097264973468012,1.0967512248885718,24,4.9235938832483415,2.5995845579763746,1.22,2.68,2.24,7.21,3.88
S00721_D045,19,Other,Non-Smoker,45,6.4240673923887215,4,1.6710420329179758,2.636043258304057,65,4.083736523036535,1.4935145825628058,2.39,1.41,2.67,6.06,3.66
S00721_D090,19,Other,Non-Smoker,90,5.76068999720925,5,3.9718670965308656,3.0965235403538847,35,4.607351960922313,2.4313182168635734,1.26,2.82,1.79,5.61,4.11
S00721_D182,19,Other,Non-Smoker,182,6.3131831415529645,8,4.406585139565362,3.899754041409353,31,5.479188039755796,3.0917950838748496,1.82,5.61,-0.13,6.13,5.07
S00721_D365,19,Other,Non-Smoker,365,5.2793039710759535,7,1.636957180713431,1.0905981901345692,51,4.409837643157018,2.4368837399974357,4.28,5.03,-0.62,5.1,5.31
S00722_D003,17,Male,Healthy Eater,3,5.7846513357548215,7,2.060183429228623,2.5802626644658995,79,6.132852621975932,1.0409067223578257,3.4,1.91,4.22,5.41,2.89
S00722_D007,17,Male,Healthy Eater,7,6.888972631007483,3,5.311238452469591,4.041040319775713,48,9.684584717626997,3.2244499951574044,0.56,-3.46,13.14,6.56,-1.57
S00722_D014,17,Male,Healthy Eater,14,5.462701903263471,5,3.091896136786499,3.929659984274879,45,4.846583912022477,2.177485075527854,1.62,2.33,2.52,5.29,3.74
S00722_D021,17,Male,Healthy Eater,21,6.760040627607904,6,4.973428224951245,2.007491118535295,41,5.575803112785772,2.0411613318733455,1.21,2.47,3.11,6.48,3.45
S00722_D030,17,Male,Healthy Eater,30,5.951909289781453,6,5.613895768109604,2.3986295652380796,69,6.4500929687013535,3.5488792067623347,1.07,3.1,3.35,5.61,3.32
S00722_D045,17,Male,Healthy Eater,45,7.36939180219513,4,5.832017401771892,3.234788135492012,64,1.0,1.8838352279404356,0.69,4.88,-3.88,6.91,6.94
S00722_D090,17,Male,Healthy Eater,90,6.074941838704392,6,4.539775937647954,3.971881813462348,32,5.509111477600501,2.8209925375530047,1.32,3.31,2.2,5.91,3.9
S00722_D182,17,Male,Healthy Eater,182,5.940420211518571,8,1.5636040308142563,3.0144795548800585,44,4.19570133021577,2.4451843320601307,5.12,6.25,-2.05,5.73,6.03
S00722_D365,17,Male,Healthy Eater,365,7.698574840204622,8,0.5,3.0578741636625324,84,3.209221503319629,2.652596388256385,16.0,7.44,-4.23,7.11,7.12
S00723_D003,20,Female,Non-Smoker,3,5.993143278663623,3,4.476387950117836,1.5208765004061966,61,6.433436812477267,0.7705247089278504,0.67,-2.66,9.09,5.69,0.45
S00723_D007,20,Female,Non-Smoker,7,6.886697469830925,6,1.8570322029296187,2.318892965675008,28,3.5143816790110223,1.6386840412698933,3.23,4.12,-0.61,6.66,5.3
S00723_D014,20,Female,Non-Smoker,14,5.1121193886888605,9,4.686286303867204,1.274149386124638,61,5.177276604478006,1.8960829364983558,1.92,5.72,-0.54,4.9,5.27
S00723_D021,20,Female,Non-Smoker,21,5.450964691727841,6,5.85265832601916,3.9168723170502324,27,6.419957169600018,2.295635739359854,1.03,1.88,4.54,5.37,2.73
S00723_D030,20,Female,Non-Smoker,30,5.10842680116934,4,10.0,1.8767451582659385,39,6.494475660748848,2.408928457604468,0.4,-0.09,6.58,5.0,1.71
S00723_D045,20,Female,Non-Smoker,45,5.791660368791355,3,5.075819315794725,2.200629451999,65,4.277125218271468,2.372743930687736,0.59,1.1,3.18,5.49,3.41
S00723_D090,20,Female,Non-Smoker,90,7.540727493770779,6,3.9088314185591346,1.8917631956856353,74,7.708871641779598,2.0837856656017055,1.53,0.37,7.34,7.02,1.33
S00723_D182,20,Female,Non-Smoker,182,4.985989250667943,8,3.890635252338571,3.099893781661059,0,5.466595286623242,3.288243584767643,2.06,5.82,-0.35,5.09,5.18
S00723_D365,20,Female,Non-Smoker,365,5.332224570265017,9,4.464835092410108,3.714655051074294,26,2.2010873993034274,3.472470235474599,2.02,10.27,-8.07,5.27,9.03
S00724_D003,19,Male,Early Riser,3,6.619780012825928,4,3.1593935112131595,3.8987502727719114,53,4.661746475641431,1.6983925472062726,1.27,1.04,3.62,6.29,3.19
S00724_D007,19,Male,Early Riser,7,5.841405193217406,6,3.1005607729267277,2.128397278370338,46,2.40572473235683,2.790482621354122,1.94,6.38,-3.97,5.63,6.99
S00724_D014,19,Male,Early Riser,14,5.950822085249327,6,3.54748805577363,3.357420835015117,43,5.445841363945209,0.9826020159156309,1.69,1.54,3.91,5.74,3.05
S00724_D021,19,Male,Early Riser,21,5.673748959334402,4,4.916400999833177,3.56216394808581,52,4.3922401612924045,2.704427488066736,0.81,2.31,2.08,5.45,3.96
S00724_D030,19,Male,Early Riser,30,5.725812297419543,5,3.3093319994331933,2.6958310247413184,55,6.665579032415398,2.052799700826379,1.51,0.39,6.28,5.48,1.86
S00724_D045,19,Male,Early Riser,45,6.185288588377366,3,4.113488357352994,2.9753467879632383,20,5.300254646765286,2.3635001638417283,0.73,0.06,5.24,6.07,2.38
S00724_D090,19,Male,Early Riser,90,5.665863176367347,7,6.2612931069157085,3.0878852091657443,73,1.637469932709135,2.49851928963676,1.12,7.86,-6.22,5.33,8.11
S00724_D182,19,Male,Early Riser,182,6.579721447740122,8,3.115646257231369,1.800426086466661,40,2.9115513289695167,3.6814815297108723,2.57,8.77,-5.86,6.32,7.93
S00724_D365,19,Male,Early Riser,365,7.648341291340101,8,4.26162938611773,4.04979848060089,75,3.8141734917371535,3.608097570251391,1.88,7.79,-3.98,7.11,6.99
S00725_D003,18,Female,Gym Goer,3,4.781784558334642,2,5.874885285129449,3.3153023838190223,61,3.596552054212078,1.579637630674984,0.34,-0.02,3.62,4.6,3.19
S00725_D007,18,Female,Gym Goer,7,7.704226679572485,4,5.191383766414065,2.560005526511012,62,7.736974671242104,2.0193342206448577,0.77,-1.72,9.46,7.22,0.27
S00725_D014,18,Female,Gym Goer,14,6.68383771990118,5,4.2206786857185286,2.246272800614244,27,6.666860740527601,1.8935165108798724,1.18,0.23,6.44,6.48,1.78
S00725_D021,18,Female,Gym Goer,21,6.013106429445869,10,3.8488978362973136,2.7895283646847204,34,5.341621379061615,2.208055971090056,2.6,6.87,-1.53,5.84,5.76
S00725_D030,18,Female,Gym Goer,30,5.66222228714822,6,6.907979871168492,4.520905986408173,84,6.2268621718382775,1.8306631794216264,0.87,1.6,4.63,5.28,2.69
S00725_D045,18,Female,Gym Goer,45,5.560373870154641,5,7.157953470011092,4.386578153609277,89,4.03841386279414,1.1961609880270925,0.7,2.16,1.88,5.16,4.06
S00725_D090,18,Female,Gym Goer,90,7.025283705870105,7,2.6877444414974074,3.593749466994055,29,4.815125897123626,2.408117046620495,2.6,4.59,0.23,6.78,4.89
S00725_D182,18,Female,Gym Goer,182,6.265297127337501,9,4.642328067506478,2.186648049939938,53,5.482425935842422,3.0542329926388714,1.94,6.57,-1.09,5.97,5.54
S00725_D365,18,Female,Gym Goer,365,7.071900560197881,7,4.316388847565637,3.3712336542772525,30,3.9255844742290873,3.5068469389842902,1.62,6.58,-2.65,6.81,6.33
S00726_D003,24,Female,Athlete,3,4.736876497541524,5,4.460356816678121,2.7866179338107386,66,6.96084002772241,1.8039428748377186,1.12,-0.16,7.12,4.53,1.44
S00726_D007,24,Female,Athlete,7,7.92843325650572,5,1.6748157959751024,0.8005939799298765,51,7.312073057532928,1.7046793802972935,2.99,-0.61,7.92,7.48,1.04
S00726_D014,24,Female,Athlete,14,4.889155421626707,9,4.566719160957139,2.148312265743221,70,7.475489952614031,2.0725664686872407,1.97,3.6,3.88,4.65,3.06
S00726_D021,24,Female,Athlete,21,6.994805266416872,7,5.661070707128497,3.972849515192994,73,4.997869927556968,3.1746827866387717,1.24,5.18,-0.18,6.53,5.09
S00726_D030,24,Female,Athlete,30,7.077906966470154,8,4.1442717880619035,3.070873901639649,16,5.35036649705389,2.219172450914923,1.93,4.87,0.48,6.89,4.76
S00726_D045,24,Female,Athlete,45,7.10135280520779,7,4.914647852349869,1.8934108512575634,62,6.555786130788935,1.6299004304654763,1.42,2.07,4.49,6.68,2.76
S00726_D090,24,Female,Athlete,90,6.447027546193702,9,5.2385257922432436,1.8383351453769485,53,5.097076639538576,2.5659017569067095,1.72,6.47,-1.37,6.14,5.69
S00726_D182,24,Female,Athlete,182,7.283873741716281,7,4.317231837214067,4.614209345744467,32,3.669556900566638,3.266908922834318,1.62,6.6,-2.93,7.0,6.47
S00726_D365,24,Female,Athlete,365,5.795095675963365,9,3.5131875176340777,4.266994565215647,53,5.845341477102128,3.91136273899801,2.56,7.07,-1.22,5.55,5.61
S00727_D003,20,Female,Non-Smoker,3,8.255993020359268,2,5.201881164410966,2.1306576165000157,70,6.087988763760873,1.1684740978650097,0.38,-2.92,9.01,7.68,0.5
S00727_D007,20,Female,Non-Smoker,7,6.757682409268825,8,4.28933875501667,3.1001079448643782,69,7.518986666546581,2.181863961596995,1.87,2.66,4.86,6.34,2.57
S00727_D014,20,Female,Non-Smoker,14,5.645523936571656,7,2.6321710989749505,2.609334271661889,1,5.05199884022509,1.4417705296361554,2.66,3.39,1.66,5.68,4.17
S00727_D021,20,Female,Non-Smoker,21,7.451292900188191,6,3.4315563033871452,0.9857688928668285,38,6.949722650039032,2.0997659065996834,1.75,1.15,5.8,7.12,2.1
S00727_D030,20,Female,Non-Smoker,30,6.586646322245693,10,5.930190713823415,0.3435199759857248,26,6.2842817777545275,2.3724444592619123,1.69,6.09,0.19,6.4,4.9
S00727_D045,20,Female,Non-Smoker,45,6.606003831595658,8,4.425975995558311,2.0137285124258604,38,4.221147504185856,2.106881132320586,1.81,5.89,-1.67,6.36,5.83
S00727_D090,20,Female,Non-Smoker,90,6.475982484109374,5,3.7948996938433526,4.847632370251995,64,2.4616442779570984,2.028765430280164,1.32,4.57,-2.11,6.11,6.05
S00727_D182,20,Female,Non-Smoker,182,6.071429536861451,5,4.474182259256549,1.8079706654436052,35,6.252685885021396,2.1227050130446727,1.12,0.87,5.38,5.89,2.31
S00727_D365,20,Female,Non-Smoker,365,6.777073051030391,4,3.3609268122161335,4.327006175273576,19,2.913550183298427,2.8697631382173983,1.19,3.96,-1.05,6.6,5.52
S00728_D003,25,Female,Fast Food Lover,3,7.087940341941365,4,1.4533561168605038,2.1149941573373496,16,6.441878715472048,0.21339064293722543,2.75,-2.23,8.67,6.9,0.66
S00728_D007,25,Female,Fast Food Lover,7,4.995161495228867,6,3.91237274374976,1.771610397599018,53,8.753796329271703,1.149090255397161,1.53,-1.6,10.35,4.83,-0.18
S00728_D014,25,Female,Fast Food Lover,14,6.153231578456382,7,4.7672644282206695,1.1891150389724872,62,3.4544478086576866,2.3782222659304035,1.47,5.92,-2.47,5.83,6.23
S00728_D021,25,Female,Fast Food Lover,21,6.8798073574605345,4,5.900787688028643,2.8343640528755936,75,6.994244757731496,1.9828953590753489,0.68,-1.01,8.0,6.42,1.0
S00728_D030,25,Female,Fast Food Lover,30,4.7816879053670895,7,4.539241836006494,0.16729099927722846,64,6.841769679824988,1.5804998407422843,1.54,1.74,5.1,4.58,2.45
S00728_D045,25,Female,Fast Food Lover,45,6.628727090420885,7,3.4988027002875173,4.75944362827431,18,6.848155487149925,2.538636500728449,2.0,2.69,4.16,6.48,2.92
S00728_D090,25,Female,Fast Food Lover,90,7.063116281729263,5,3.43565764252532,1.3666833889655354,46,5.784981783310101,2.7985540469647368,1.46,2.01,3.77,6.73,3.11
S00728_D182,25,Female,Fast Food Lover,182,5.725556213350209,5,2.710420651488846,4.968802485362229,58,6.354234029071114,2.795322940005996,1.84,1.44,4.91,5.46,2.54
S00728_D365,25,Female,Fast Food Lover,365,7.968193523849142,10,3.4675694829907706,4.190701438906004,50,1.5562897637698327,3.340610074799437,2.88,11.78,-10.22,7.52,10.11
S00729_D003,21,Female,Healthy Eater,3,5.8230604106489965,9,2.763482374639952,3.6059824420872513,81,6.385522476624192,1.7308630163735153,3.26,4.35,2.04,5.44,3.98
